id,status,sub_status,created_at,operation_date,reference,full_name,courier,ID Envío,tracking
1493671,delivered,delivered,12/4/2020 9:30:01,12/4/2020,Shipit0894,Alejandro Vazquez,chilexpress,TEST394,712089842166
1493670,delivered,delivered,12/4/2020 9:30:01,12/4/2020,Shipit0895,Miguel Gil,chilexpress,TEST395,712089841982
1493669,delivered,delivered,12/4/2020 9:30:00,12/4/2020,Shipit0896,Jose Manuel Dominguez,chilexpress,TEST396,712089841960
1493668,delivered,delivered,12/4/2020 9:29:59,12/4/2020,Shipit0897,Rafael Garcia,chilexpress,TEST397,712089841993
1493667,delivered,delivered,12/4/2020 9:29:58,12/4/2020,Shipit0898,Miguel Angel Gonzalez,chilexpress,TEST398,712089841945
1493666,delivered,delivered,12/4/2020 9:29:57,12/4/2020,Shipit0899,Pedro Fernandez,chilexpress,TEST399,712089841971
1493665,delivered,delivered,12/4/2020 9:29:56,12/4/2020,Shipit0900,Angel Perez,chilexpress,TEST400,712089841956
1489523,delivered,delivered,12/4/2020 9:29:55,12/4/2020,Shipit0901,Antonio Lopez,starken,TEST401,929543289
1489522,delivered,delivered,12/4/2020 9:29:55,12/4/2020,Shipit0902,Jose Rodriguez,starken,TEST402,929543288
1489521,delivered,delivered,12/4/2020 9:29:54,12/4/2020,Shipit0903,Manuel Martinez,starken,TEST403,929543287
1489520,delivered,delivered,12/4/2020 9:29:53,12/4/2020,Shipit0904,Francisco Sanchez,starken,TEST404,929543272
1489519,delivered,delivered,12/4/2020 9:29:52,12/4/2020,Shipit0905,David Gomez,starken,TEST405,929543273
1489518,delivered,delivered,12/4/2020 9:29:51,12/4/2020,Shipit0906,Juan Alvarez,starken,TEST406,929543266
1489517,delivered,delivered,12/4/2020 9:29:50,12/4/2020,Shipit0907,Jose Antonio Martin,starken,TEST407,929543269
1489516,delivered,delivered,12/4/2020 9:29:49,12/4/2020,Shipit0908,Javier Diaz,starken,TEST408,929543270
1489515,delivered,delivered,12/4/2020 9:29:48,12/4/2020,Shipit0909,Daniel Alonso,starken,TEST409,929543265
1489514,delivered,delivered,12/4/2020 9:29:48,12/4/2020,Shipit0910,Jose Luis Ruiz,starken,TEST410,929543268
1489513,delivered,delivered,12/4/2020 9:29:47,12/4/2020,Shipit0911,Francisco Javier Hernandez,starken,TEST411,929543264
1489512,delivered,delivered,12/4/2020 9:29:46,12/4/2020,Shipit0912,Carlos Gutierrez,starken,TEST412,929543262
1489511,delivered,delivered,12/4/2020 9:29:45,12/4/2020,Shipit0913,Jesus Blanco,starken,TEST413,929543261
1489510,delivered,delivered,12/4/2020 9:29:44,12/4/2020,Shipit0914,Alejandro Jimenez,starken,TEST414,929543246
1489509,delivered,delivered,12/4/2020 9:29:43,12/4/2020,Shipit0915,Miguel Moreno,starken,TEST415,929543244
1489508,delivered,delivered,12/4/2020 9:29:42,12/4/2020,Shipit0916,Jose Manuel Muñoz,starken,TEST416,929543260
1489507,delivered,delivered,12/4/2020 9:29:42,12/4/2020,Shipit0917,Rafael Vazquez,starken,TEST417,929543243
1489506,delivered,delivered,12/4/2020 9:29:41,12/4/2020,Shipit0918,Miguel Angel Gil,starken,TEST418,929543245
1489505,delivered,delivered,12/4/2020 9:29:40,12/4/2020,Shipit0919,Pedro Dominguez,starken,TEST419,929543259
1489504,delivered,delivered,12/4/2020 9:29:39,12/4/2020,Shipit0920,Angel Castro,starken,TEST420,929543258
1489503,delivered,delivered,12/4/2020 9:29:38,12/4/2020,Shipit0921,Antonio Ramos,starken,TEST421,929543241
1489502,delivered,delivered,12/4/2020 9:29:37,12/4/2020,Shipit0922,Jose Garcia,starken,TEST422,929543240
1489501,delivered,delivered,12/4/2020 9:29:36,12/4/2020,Shipit0923,Manuel Gonzalez,starken,TEST423,929543242
1489500,delivered,delivered,12/4/2020 9:29:36,12/4/2020,Shipit0924,Francisco Fernandez,starken,TEST424,929543257
1489499,delivered,delivered,12/4/2020 9:29:35,12/4/2020,Shipit0925,David Perez,starken,TEST425,929543239
1489498,delivered,delivered,12/4/2020 9:29:26,12/4/2020,Shipit0926,Juan Lopez,starken,TEST426,929543238
1489497,delivered,delivered,12/4/2020 9:29:25,12/4/2020,Shipit0927,Jose Antonio Rodriguez,starken,TEST427,929543256
1489496,delivered,delivered,12/4/2020 9:29:24,12/4/2020,Shipit0928,Javier Martinez,starken,TEST428,929543255
1489495,delivered,delivered,12/4/2020 9:29:23,12/4/2020,Shipit0929,Daniel Sanchez,starken,TEST429,929543254
1489494,delivered,delivered,12/4/2020 9:29:23,12/4/2020,Shipit0930,Jose Luis Gomez,starken,TEST430,929543237
1489493,delivered,delivered,12/4/2020 9:29:22,12/4/2020,Shipit0931,Francisco Javier Alvarez,starken,TEST431,929543236
1489492,delivered,delivered,12/4/2020 9:29:21,12/4/2020,Shipit0932,Carlos Martin,starken,TEST432,929543235
1489491,delivered,delivered,12/4/2020 9:29:20,12/4/2020,Shipit0933,Jesus Diaz,starken,TEST433,929543251
1489490,delivered,delivered,12/4/2020 9:29:19,12/4/2020,Shipit0934,Alejandro Alonso,starken,TEST434,929543253
1489489,delivered,delivered,12/4/2020 9:29:18,12/4/2020,Shipit0935,Miguel Ruiz,starken,TEST435,929543252
1489488,delivered,delivered,12/4/2020 9:29:17,12/4/2020,Shipit0936,Jose Manuel Hernandez,starken,TEST436,929543234
1489487,delivered,delivered,12/4/2020 9:29:17,12/4/2020,Shipit0937,Rafael Gutierrez,starken,TEST437,929543233
1489486,delivered,delivered,12/4/2020 9:29:16,12/4/2020,Shipit0938,Miguel Angel Blanco,starken,TEST438,929543250
1489485,delivered,delivered,12/4/2020 9:29:15,12/4/2020,Shipit0939,Pedro Jimenez,starken,TEST439,929543248
1489484,delivered,delivered,12/4/2020 9:29:14,12/4/2020,Shipit0940,Angel Moreno,starken,TEST440,929543226
1489483,delivered,delivered,12/4/2020 9:29:13,12/4/2020,Shipit0941,Antonio Muñoz,starken,TEST441,929543227
1489482,delivered,delivered,12/4/2020 9:29:12,12/4/2020,Shipit0942,Jose Vazquez,starken,TEST442,929543228
1489481,delivered,delivered,12/4/2020 9:29:11,12/4/2020,Shipit0943,Manuel Gil,starken,TEST443,929543222
1489480,delivered,delivered,12/4/2020 9:29:10,12/4/2020,Shipit0944,Francisco Dominguez,starken,TEST444,929543221
1489479,delivered,delivered,12/4/2020 9:29:10,12/4/2020,Shipit0945,David Castro,starken,TEST445,929543218
1489478,delivered,delivered,12/4/2020 9:29:09,12/4/2020,Shipit0946,Juan Ramos,starken,TEST446,929543220
1489477,delivered,delivered,11/4/2020 9:29:09,11/4/2020,Shipit0947,Jose Antonio Garcia,starken,TEST447,929543205
1489476,delivered,delivered,11/4/2020 9:29:08,11/4/2020,Shipit0948,Javier Gonzalez,starken,TEST448,929543216
1489475,delivered,delivered,11/4/2020 9:29:07,11/4/2020,Shipit0949,Daniel Fernandez,starken,TEST449,929543203
1489474,delivered,delivered,11/4/2020 9:29:06,11/4/2020,Shipit0950,Jose Luis Perez,starken,TEST450,929543206
1489473,delivered,delivered,11/4/2020 9:29:05,11/4/2020,Shipit0951,Francisco Javier Lopez,starken,TEST451,929543199
1489472,delivered,delivered,11/4/2020 9:29:04,11/4/2020,Shipit0952,Carlos Rodriguez,starken,TEST452,929543201
1489471,delivered,delivered,11/4/2020 9:29:04,11/4/2020,Shipit0953,Jesus Martinez,starken,TEST453,929543217
1489470,delivered,delivered,11/4/2020 9:29:03,11/4/2020,Shipit0954,Alejandro Sanchez,starken,TEST454,929543212
1489469,delivered,delivered,11/4/2020 9:29:02,11/4/2020,Shipit0955,Miguel Gomez,starken,TEST455,929543204
1489468,delivered,delivered,11/4/2020 9:29:01,11/4/2020,Shipit0956,Jose Manuel Alvarez,starken,TEST456,929543196
1489467,delivered,delivered,11/4/2020 9:29:00,11/4/2020,Shipit0957,Rafael Martin,starken,TEST457,929543198
1489466,delivered,delivered,11/4/2020 9:28:59,11/4/2020,Shipit0958,Miguel Angel Diaz,starken,TEST458,929543219
1489465,delivered,delivered,11/4/2020 9:28:58,11/4/2020,Shipit0959,Pedro Alonso,starken,TEST459,929543211
1489464,delivered,delivered,11/4/2020 9:28:58,11/4/2020,Shipit0960,Angel Ruiz,starken,TEST460,929543197
1489463,delivered,delivered,11/4/2020 9:28:57,11/4/2020,Shipit0961,Antonio Hernandez,starken,TEST461,929543195
1489462,delivered,delivered,11/4/2020 9:28:56,11/4/2020,Shipit0962,Jose Gutierrez,starken,TEST462,929543194
1489461,delivered,delivered,11/4/2020 9:28:55,11/4/2020,Shipit0963,Manuel Blanco,starken,TEST463,929543186
1489460,delivered,delivered,11/4/2020 9:28:54,11/4/2020,Shipit0964,Francisco Jimenez,starken,TEST464,929543184
1489459,delivered,delivered,11/4/2020 9:28:53,11/4/2020,Shipit0965,David Moreno,starken,TEST465,929543193
1489458,delivered,delivered,11/4/2020 9:28:52,11/4/2020,Shipit0966,Juan Muñoz,starken,TEST466,929543210
1489457,delivered,delivered,11/4/2020 9:28:51,11/4/2020,Shipit0967,Jose Antonio Vazquez,starken,TEST467,929543209
1489456,delivered,delivered,11/4/2020 9:28:43,11/4/2020,Shipit0968,Javier Gil,starken,TEST468,929543208
1489455,delivered,delivered,11/4/2020 9:28:42,11/4/2020,Shipit0969,Daniel Dominguez,starken,TEST469,929543207
1489454,delivered,delivered,11/4/2020 9:28:41,11/4/2020,Shipit0970,Jose Luis Castro,starken,TEST470,929543191
1489453,delivered,delivered,11/4/2020 9:28:40,11/4/2020,Shipit0971,Francisco Javier Ramos,starken,TEST471,929543185
1489452,delivered,delivered,11/4/2020 9:28:39,11/4/2020,Shipit0972,Carlos Garcia,starken,TEST472,929543192
1489432,delivered,delivered,11/4/2020 9:28:38,11/4/2020,Shipit0973,Jesus Gonzalez,chilexpress,TEST473,712089606966
1489431,delivered,delivered,11/4/2020 9:28:38,11/4/2020,Shipit0974,Alejandro Fernandez,chilexpress,TEST474,712089606885
1489430,delivered,delivered,11/4/2020 9:28:37,11/4/2020,Shipit0975,Miguel Perez,chilexpress,TEST475,712089606933
1489429,delivered,delivered,11/4/2020 9:28:36,11/4/2020,Shipit0976,Jose Manuel Lopez,chilexpress,TEST476,712089606852
1489428,delivered,delivered,11/4/2020 9:28:35,11/4/2020,Shipit0977,Rafael Rodriguez,chilexpress,TEST477,712089606900
1489427,delivered,delivered,11/4/2020 9:28:34,11/4/2020,Shipit0978,Miguel Angel Martinez,chilexpress,TEST478,712089606896
1489426,delivered,delivered,11/4/2020 9:28:33,11/4/2020,Shipit0979,Pedro Sanchez,chilexpress,TEST479,712089606830
1489425,delivered,delivered,11/4/2020 9:28:32,11/4/2020,Shipit0980,Angel Gomez,chilexpress,TEST480,712089606863
1489424,delivered,delivered,11/4/2020 9:28:32,11/4/2020,Shipit0981,Antonio Alvarez,chilexpress,TEST481,712089606826
1489423,delivered,delivered,11/4/2020 9:28:31,11/4/2020,Shipit0982,Jose Martin,chilexpress,TEST482,712089606874
1489422,delivered,delivered,11/4/2020 9:28:30,11/4/2020,Shipit0983,Manuel Diaz,chilexpress,TEST483,712089606815
1489421,delivered,delivered,11/4/2020 9:28:29,11/4/2020,Shipit0984,Francisco Alonso,chilexpress,TEST484,712089606841
1489419,delivered,delivered,11/4/2020 9:28:28,11/4/2020,Shipit0985,David Ruiz,chilexpress,TEST485,712089608484
1489418,delivered,delivered,11/4/2020 9:28:27,11/4/2020,Shipit0986,Juan Hernandez,chilexpress,TEST486,712089608473
1489417,delivered,delivered,11/4/2020 9:28:26,11/4/2020,Shipit0987,Jose Antonio Gutierrez,chilexpress,TEST487,712089608436
1489416,delivered,delivered,11/4/2020 9:28:26,11/4/2020,Shipit0988,Javier Blanco,chilexpress,TEST488,712089608462
1489415,delivered,delivered,11/4/2020 9:28:25,11/4/2020,Shipit0989,Daniel Jimenez,chilexpress,TEST489,712089608440
1489414,delivered,delivered,11/4/2020 9:28:24,11/4/2020,Shipit0990,Jose Luis Moreno,chilexpress,TEST490,712089608403
1489413,delivered,delivered,11/4/2020 9:28:23,11/4/2020,Shipit0991,Francisco Javier Muñoz,chilexpress,TEST491,712089608495
1489412,delivered,delivered,11/4/2020 9:28:22,11/4/2020,Shipit0992,Carlos Vazquez,chilexpress,TEST492,712089608425
1489411,delivered,delivered,11/4/2020 9:28:21,11/4/2020,Shipit0993,Jesus Gil,chilexpress,TEST493,712089608580
1489410,delivered,delivered,11/4/2020 9:28:20,11/4/2020,Shipit0994,Alejandro Dominguez,chilexpress,TEST494,712089608414
1489409,delivered,delivered,11/4/2020 9:28:19,11/4/2020,Shipit0995,Miguel Castro,chilexpress,TEST495,712089608381
1489408,delivered,delivered,11/4/2020 9:28:19,11/4/2020,Shipit0996,Jose Manuel Ramos,chilexpress,TEST496,712089608392
1489407,delivered,delivered,11/4/2020 9:28:18,11/4/2020,Shipit0997,Rafael Garcia,chilexpress,TEST497,712089608366
1489406,delivered,delivered,11/4/2020 9:28:17,11/4/2020,Shipit0998,Miguel Angel Gonzalez,chilexpress,TEST498,712089608370
1489404,delivered,delivered,11/4/2020 9:28:16,11/4/2020,Shipit0999,Pedro Fernandez,chilexpress,TEST499,712089608355
1489403,delivered,delivered,11/4/2020 9:28:15,11/4/2020,Shipit1000,Angel Perez,chilexpress,TEST500,712089608333
1489403,delivered,delivered,11/3/2020 9:28:15,11/3/2020,Shipit1001,Angel Perez,chilexpress,TEST500,712089608333
1503897,delivered,delivered,17/3/2020 9:36:00,17/3/2020,Shipit1002,Antonio Garcia,starken,TEST001,929621911
1503896,delivered,delivered,17/3/2020 9:35:59,17/3/2020,Shipit1003,Jose Gonzalez,starken,TEST002,929621892
1503895,delivered,delivered,17/3/2020 9:35:58,17/3/2020,Shipit1004,Manuel Fernandez,starken,TEST003,929621891
1503894,delivered,delivered,17/3/2020 9:35:57,17/3/2020,Shipit1005,Francisco Perez,starken,TEST004,929621893
1503893,delivered,delivered,17/3/2020 9:35:57,17/3/2020,Shipit1006,David Lopez,starken,TEST005,929621888
1503892,delivered,delivered,17/3/2020 9:35:56,17/3/2020,Shipit1007,Juan Rodriguez,starken,TEST006,929621910
1503891,delivered,delivered,17/3/2020 9:35:55,17/3/2020,Shipit1008,Jose Antonio Martinez,starken,TEST007,929621908
1503890,delivered,delivered,17/3/2020 9:35:54,17/3/2020,Shipit1009,Javier Sanchez,starken,TEST008,929621889
1503889,delivered,delivered,17/3/2020 9:35:53,17/3/2020,Shipit1010,Daniel Gomez,starken,TEST009,929621866
1503888,delivered,delivered,17/3/2020 9:35:52,17/3/2020,Shipit1011,Jose Luis Alvarez,starken,TEST010,929621886
1503887,delivered,delivered,17/3/2020 9:35:51,17/3/2020,Shipit1012,Francisco Javier Martin,starken,TEST011,929621864
1503886,delivered,delivered,17/3/2020 9:35:50,17/3/2020,Shipit1013,Carlos Diaz,starken,TEST012,929621887
1503885,delivered,delivered,17/3/2020 9:35:50,17/3/2020,Shipit1014,Jesus Alonso,starken,TEST013,929621863
1503884,delivered,delivered,17/3/2020 9:35:49,17/3/2020,Shipit1015,Alejandro Ruiz,starken,TEST014,929621885
1503883,delivered,delivered,17/3/2020 9:35:48,17/3/2020,Shipit1016,Miguel Hernandez,starken,TEST015,929621861
1503882,delivered,delivered,17/3/2020 9:35:47,17/3/2020,Shipit1017,Jose Manuel Gutierrez,starken,TEST016,929621860
1503881,delivered,delivered,17/3/2020 9:35:46,17/3/2020,Shipit1018,Rafael Blanco,starken,TEST017,929621862
1503880,delivered,delivered,17/3/2020 9:35:45,17/3/2020,Shipit1019,Miguel Angel Jimenez,starken,TEST018,929621884
1503879,delivered,delivered,17/3/2020 9:35:44,17/3/2020,Shipit1020,Pedro Moreno,starken,TEST019,929621883
1503878,delivered,delivered,17/3/2020 9:35:44,17/3/2020,Shipit1021,Angel Muñoz,starken,TEST020,929621859
1503877,delivered,delivered,16/3/2020 9:35:44,16/3/2020,Shipit1022,Antonio Vazquez,starken,TEST021,929621882
1503876,delivered,delivered,16/3/2020 9:35:43,16/3/2020,Shipit1023,Jose Gil,starken,TEST022,929621858
1503875,delivered,delivered,16/3/2020 9:35:42,16/3/2020,Shipit1024,Manuel Dominguez,starken,TEST023,929621855
1503874,delivered,delivered,16/3/2020 9:35:41,16/3/2020,Shipit1025,Francisco Castro,starken,TEST024,929621876
1503873,delivered,delivered,16/3/2020 9:35:40,16/3/2020,Shipit1026,David Ramos,starken,TEST025,929621853
1503872,delivered,delivered,16/3/2020 9:35:39,16/3/2020,Shipit1027,Juan Garcia,starken,TEST026,929621874
1503871,delivered,delivered,16/3/2020 9:35:38,16/3/2020,Shipit1028,Jose Antonio Gonzalez,starken,TEST027,929621851
1503870,delivered,delivered,16/3/2020 9:35:38,16/3/2020,Shipit1029,Javier Fernandez,starken,TEST028,929621870
1503869,delivered,delivered,16/3/2020 9:35:37,16/3/2020,Shipit1030,Daniel Perez,starken,TEST029,929621869
1503868,delivered,delivered,16/3/2020 9:35:36,16/3/2020,Shipit1031,Jose Luis Lopez,starken,TEST030,929621849
1503867,delivered,delivered,16/3/2020 9:35:35,16/3/2020,Shipit1032,Francisco Javier Rodriguez,starken,TEST031,929621850
1503866,delivered,delivered,16/3/2020 9:35:34,16/3/2020,Shipit1033,Carlos Martinez,starken,TEST032,929621868
1503865,delivered,delivered,16/3/2020 9:35:33,16/3/2020,Shipit1034,Jesus Sanchez,starken,TEST033,929621846
1503864,delivered,delivered,16/3/2020 9:35:32,16/3/2020,Shipit1035,Alejandro Gomez,starken,TEST034,929621848
1503863,delivered,delivered,16/3/2020 9:35:31,16/3/2020,Shipit1036,Miguel Alvarez,starken,TEST035,929621826
1503862,delivered,delivered,16/3/2020 9:35:31,16/3/2020,Shipit1037,Jose Manuel Martin,starken,TEST036,929621825
1503861,delivered,delivered,16/3/2020 9:35:30,16/3/2020,Shipit1038,Rafael Diaz,starken,TEST037,929621845
1503860,delivered,delivered,16/3/2020 9:35:29,16/3/2020,Shipit1039,Miguel Angel Alonso,starken,TEST038,929621843
1503859,delivered,delivered,16/3/2020 9:35:28,16/3/2020,Shipit1040,Pedro Ruiz,starken,TEST039,929621842
1503858,delivered,delivered,16/3/2020 9:35:27,16/3/2020,Shipit1041,Angel Hernandez,starken,TEST040,929621844
1503857,delivered,delivered,16/3/2020 9:35:26,16/3/2020,Shipit1042,Antonio Gutierrez,starken,TEST041,929621840
1503856,delivered,delivered,16/3/2020 9:35:25,16/3/2020,Shipit1043,Jose Blanco,starken,TEST042,929621824
1503855,delivered,delivered,16/3/2020 9:35:25,16/3/2020,Shipit1044,Manuel Jimenez,starken,TEST043,929621841
1503854,delivered,delivered,16/3/2020 9:35:24,16/3/2020,Shipit1045,Francisco Moreno,starken,TEST044,929621837
1503853,delivered,delivered,16/3/2020 9:35:23,16/3/2020,Shipit1046,David Muñoz,starken,TEST045,929621821
1503852,delivered,delivered,16/3/2020 9:35:22,16/3/2020,Shipit1047,Juan Vazquez,starken,TEST046,929621838
1503851,delivered,delivered,16/3/2020 9:35:21,16/3/2020,Shipit1048,Jose Antonio Gil,starken,TEST047,929621835
1503850,delivered,delivered,16/3/2020 9:35:20,16/3/2020,Shipit1049,Javier Dominguez,starken,TEST048,929621823
1503849,delivered,delivered,16/3/2020 9:35:19,16/3/2020,Shipit1050,Daniel Castro,starken,TEST049,929621836
1503848,delivered,delivered,16/3/2020 9:35:19,16/3/2020,Shipit1051,Jose Luis Ramos,starken,TEST050,929621820
1503847,delivered,delivered,16/3/2020 9:35:18,16/3/2020,Shipit1052,Francisco Javier Garcia,starken,TEST051,929621822
1503846,delivered,delivered,16/3/2020 9:35:17,16/3/2020,Shipit1053,Carlos Gonzalez,starken,TEST052,929621819
1503845,delivered,delivered,16/3/2020 9:35:16,16/3/2020,Shipit1054,Jesus Fernandez,starken,TEST053,929621818
1503844,delivered,delivered,16/3/2020 9:35:15,16/3/2020,Shipit1055,Alejandro Perez,starken,TEST054,929621834
1503843,delivered,delivered,16/3/2020 9:35:14,16/3/2020,Shipit1056,Miguel Lopez,starken,TEST055,929621816
1503842,delivered,delivered,16/3/2020 9:35:13,16/3/2020,Shipit1057,Jose Manuel Rodriguez,starken,TEST056,929621831
1503841,delivered,delivered,16/3/2020 9:35:12,16/3/2020,Shipit1058,Rafael Martinez,starken,TEST057,929621833
1503840,delivered,delivered,16/3/2020 9:35:12,16/3/2020,Shipit1059,Miguel Angel Sanchez,starken,TEST058,929621815
1503839,delivered,delivered,16/3/2020 9:35:11,16/3/2020,Shipit1060,Pedro Gomez,starken,TEST059,929621812
1503838,delivered,delivered,16/3/2020 9:35:10,16/3/2020,Shipit1061,Angel Alvarez,starken,TEST060,929621810
1503837,delivered,delivered,16/3/2020 9:35:09,16/3/2020,Shipit1062,Antonio Martin,starken,TEST061,929621809
1503836,delivered,delivered,16/3/2020 9:35:08,16/3/2020,Shipit1063,Jose Diaz,starken,TEST062,929621796
1503835,delivered,delivered,16/3/2020 9:35:07,16/3/2020,Shipit1064,Manuel Alonso,starken,TEST063,929621799
1503834,delivered,delivered,16/3/2020 9:35:06,16/3/2020,Shipit1065,Francisco Ruiz,starken,TEST064,929621798
1503833,delivered,delivered,16/3/2020 9:35:06,16/3/2020,Shipit1066,David Hernandez,starken,TEST065,929621784
1503832,delivered,delivered,16/3/2020 9:35:05,16/3/2020,Shipit1067,Juan Gutierrez,starken,TEST066,929621795
1503831,delivered,delivered,16/3/2020 9:35:04,16/3/2020,Shipit1068,Jose Antonio Blanco,starken,TEST067,929621793
1503830,delivered,delivered,16/3/2020 9:35:03,16/3/2020,Shipit1069,Javier Jimenez,starken,TEST068,929621794
1503829,delivered,delivered,16/3/2020 9:35:02,16/3/2020,Shipit1070,Daniel Moreno,starken,TEST069,929621792
1503828,delivered,delivered,16/3/2020 9:35:01,16/3/2020,Shipit1071,Jose Luis Muñoz,starken,TEST070,929621786
1503827,delivered,delivered,16/3/2020 9:35:00,16/3/2020,Shipit1072,Francisco Javier Vazquez,starken,TEST071,929621807
1503826,delivered,delivered,16/3/2020 9:35:00,16/3/2020,Shipit1073,Carlos Gil,starken,TEST072,929621785
1503825,delivered,delivered,16/3/2020 9:34:59,16/3/2020,Shipit1074,Jesus Dominguez,starken,TEST073,929621782
1503824,delivered,delivered,16/3/2020 9:34:58,16/3/2020,Shipit1075,Alejandro Castro,starken,TEST074,929621788
1503823,delivered,delivered,16/3/2020 9:34:57,16/3/2020,Shipit1076,Miguel Ramos,starken,TEST075,929621783
1503822,delivered,delivered,16/3/2020 9:34:56,16/3/2020,Shipit1077,Jose Manuel Garcia,starken,TEST076,929621789
1503821,delivered,delivered,16/3/2020 9:34:55,16/3/2020,Shipit1078,Rafael Gonzalez,starken,TEST077,929621787
1503820,delivered,delivered,16/3/2020 9:34:54,16/3/2020,Shipit1079,Miguel Angel Fernandez,starken,TEST078,929621780
1503819,delivered,delivered,16/3/2020 9:34:53,16/3/2020,Shipit1080,Pedro Perez,starken,TEST079,929621781
1503818,delivered,delivered,16/3/2020 9:34:53,16/3/2020,Shipit1081,Angel Lopez,starken,TEST080,929621791
1503817,delivered,delivered,16/3/2020 9:34:52,16/3/2020,Shipit1082,Antonio Rodriguez,starken,TEST081,929621765
1503816,delivered,delivered,16/3/2020 9:34:51,16/3/2020,Shipit1083,Jose Martinez,starken,TEST082,929621779
1503815,delivered,delivered,16/3/2020 9:34:50,16/3/2020,Shipit1084,Manuel Sanchez,starken,TEST083,929621764
1503814,delivered,delivered,16/3/2020 9:34:49,16/3/2020,Shipit1085,Francisco Gomez,starken,TEST084,929621777
1503813,delivered,delivered,16/3/2020 9:34:48,16/3/2020,Shipit1086,David Alvarez,starken,TEST085,929621776
1503812,delivered,delivered,16/3/2020 9:34:47,16/3/2020,Shipit1087,Juan Martin,starken,TEST086,929621762
1503811,delivered,delivered,16/3/2020 9:34:47,16/3/2020,Shipit1088,Jose Antonio Diaz,starken,TEST087,929621790
1503810,delivered,delivered,16/3/2020 9:34:46,16/3/2020,Shipit1089,Javier Alonso,starken,TEST088,929621766
1503809,delivered,delivered,16/3/2020 9:34:45,16/3/2020,Shipit1090,Daniel Ruiz,starken,TEST089,929621763
1503808,delivered,delivered,16/3/2020 9:34:44,16/3/2020,Shipit1091,Jose Luis Hernandez,starken,TEST090,929621778
1503794,delivered,delivered,16/3/2020 9:34:43,16/3/2020,Shipit1092,Francisco Javier Gutierrez,chilexpress,TEST091,712090414055
1503793,delivered,delivered,16/3/2020 9:34:42,16/3/2020,Shipit1093,Carlos Blanco,chilexpress,TEST092,712090414044
1503792,delivered,delivered,16/3/2020 9:34:41,16/3/2020,Shipit1094,Jesus Jimenez,chilexpress,TEST093,712090413963
1503791,delivered,delivered,16/3/2020 9:34:41,16/3/2020,Shipit1095,Alejandro Moreno,chilexpress,TEST094,712090414022
1503790,delivered,delivered,16/3/2020 9:34:40,16/3/2020,Shipit1096,Miguel Muñoz,chilexpress,TEST095,712090414011
1503789,delivered,delivered,15/3/2020 9:34:40,15/3/2020,Shipit1097,Jose Manuel Vazquez,chilexpress,TEST096,712090413893
1503788,delivered,delivered,15/3/2020 9:34:39,15/3/2020,Shipit1098,Rafael Gil,chilexpress,TEST097,712090413860
1503787,delivered,delivered,15/3/2020 9:34:38,15/3/2020,Shipit1099,Miguel Angel Dominguez,chilexpress,TEST098,712090414033
1503786,delivered,delivered,15/3/2020 9:34:37,15/3/2020,Shipit1100,Pedro Castro,chilexpress,TEST099,712090413974
1503785,delivered,delivered,15/3/2020 9:34:36,15/3/2020,Shipit1101,Angel Ramos,chilexpress,TEST100,712090414000
1503784,delivered,delivered,15/3/2020 9:34:35,15/3/2020,Shipit1102,Antonio Garcia,chilexpress,TEST101,712090413834
1503783,delivered,delivered,15/3/2020 9:34:34,15/3/2020,Shipit1103,Jose Gonzalez,chilexpress,TEST102,712090413985
1503782,delivered,delivered,15/3/2020 9:34:34,15/3/2020,Shipit1104,Manuel Fernandez,chilexpress,TEST103,712090413952
1503781,delivered,delivered,15/3/2020 9:34:33,15/3/2020,Shipit1105,Francisco Perez,chilexpress,TEST104,712090413941
1503780,delivered,delivered,15/3/2020 9:34:32,15/3/2020,Shipit1106,David Lopez,chilexpress,TEST105,712090413926
1503779,delivered,delivered,15/3/2020 9:34:31,15/3/2020,Shipit1107,Juan Rodriguez,chilexpress,TEST106,712090413996
1503778,delivered,delivered,15/3/2020 9:34:30,15/3/2020,Shipit1108,Jose Antonio Martinez,chilexpress,TEST107,712090413786
1503777,delivered,delivered,15/3/2020 9:34:29,15/3/2020,Shipit1109,Javier Sanchez,chilexpress,TEST108,712090413871
1503776,delivered,delivered,15/3/2020 9:34:28,15/3/2020,Shipit1110,Daniel Gomez,chilexpress,TEST109,712090413904
1503775,delivered,delivered,15/3/2020 9:34:28,15/3/2020,Shipit1111,Jose Luis Alvarez,chilexpress,TEST110,712090413764
1503774,delivered,delivered,15/3/2020 9:34:27,15/3/2020,Shipit1112,Francisco Javier Martin,chilexpress,TEST111,712090413930
1503773,delivered,delivered,15/3/2020 9:34:26,15/3/2020,Shipit1113,Carlos Diaz,chilexpress,TEST112,712090413731
1503772,delivered,delivered,15/3/2020 9:34:25,15/3/2020,Shipit1114,Jesus Alonso,chilexpress,TEST113,712090413753
1503771,delivered,delivered,15/3/2020 9:34:24,15/3/2020,Shipit1115,Alejandro Ruiz,chilexpress,TEST114,712090413742
1503770,delivered,delivered,15/3/2020 9:34:23,15/3/2020,Shipit1116,Miguel Hernandez,chilexpress,TEST115,712090413775
1503769,delivered,delivered,15/3/2020 9:34:22,15/3/2020,Shipit1117,Jose Manuel Gutierrez,chilexpress,TEST116,712090413845
1503768,delivered,delivered,15/3/2020 9:34:22,15/3/2020,Shipit1118,Rafael Blanco,chilexpress,TEST117,712090413823
